Time,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w
1742955486.379625,0.6459301436352168,0.05722159836721142,0.37613332412214906,0.025943241737218653,0.05239145573251233,0.9982864933463914,0.0024820911662781185
1742955486.3845677,0.6459313155575475,0.057213358327805976,0.3761217468429257,0.025939807289601047,0.052360386007770855,0.998288302348891,0.002445765374060634
1742955486.389717,0.6459324465776574,0.05720472795810259,0.37611015657948177,0.02593618186994595,0.05232895184571026,0.9982901331550385,0.0024094219294613526
1742955486.3946059,0.6459336167552131,0.057195843453221866,0.3760984813089403,0.025932626748528042,0.052297352568744924,0.998291967825853,0.0023733433396608125
1742955486.399611,0.6459348106556371,0.05718700045413641,0.3760871175754934,0.02592891663347763,0.05226882490027754,0.9982936384114556,0.0023393873078906787
1742955486.4046302,0.6459359218314059,0.05717831475185996,0.3760761731125949,0.025925516540638145,0.05224363878218738,0.9982951236430027,0.0023056256199815613
1742955486.4095786,0.6459370558648247,0.05716974100948381,0.37606535217191506,0.025922171659892558,0.052221597589773905,0.9982964400691632,0.002272335107856313
1742955486.414665,0.6459381022299192,0.057162250141315755,0.3760539931274219,0.025918113249831034,0.05220275222523213,0.9982976018596067,0.0022410236585184156
1742955486.4196718,0.6459391277070046,0.05715540332803567,0.37604235650153645,0.025913580342445088,0.052185562554053024,0.9982986849601958,0.0022111131803814166
1742955486.4246516,0.645940156293858,0.0571486255286802,0.3760299168465996,0.025908530573112692,0.0521698130276065,0.9982997045372102,0.0021814153949945895
1742955486.429669,0.645941257746985,0.057141757767618484,0.3760159417888549,0.02590205445551985,0.05215550712217815,0.9983006821049535,0.0021528494132980135
1742955486.4347844,0.6459423667617101,0.05713484115805271,0.3759995680055513,0.025893676768983454,0.05214192444376605,0.998301670273091,0.0021242289520426796
1742955486.4396603,0.6459436293170363,0.05712752086274701,0.37598069250895283,0.025883503532366483,0.05212845271352664,0.9983026997589259,0.002094830929563099
1742955486.4445877,0.6459450139960347,0.05711976255647213,0.37595923245029594,0.025871465269211854,0.052115056089108165,0.9983037744011954,0.0020645168878701547
1742955486.4497273,0.6459463409579077,0.057112146630259646,0.37593617570459054,0.02585785432548994,0.0521016942796347,0.9983048867436229,0.002034189439404613
1742955486.4545958,0.6459476302250426,0.057105016753464743,0.37591231098769323,0.025843553157833835,0.05208774845658646,0.9983060460547111,0.0020039040672610573
1742955486.4596004,0.6459488312277754,0.05709799624025805,0.37588746706160664,0.02582839337231836,0.05207329390192844,0.998307253763729,0.001973129678921013
1742955486.464578,0.6459500649078875,0.05709094702149514,0.3758604425821905,0.025811556228540443,0.05205912955302964,0.9983084881859888,0.001942424013259513
1742955486.469553,0.6459513479166776,0.05708374112307062,0.3758321173019004,0.02579375071614655,0.05204475950705954,0.9983097581003794,0.0019111026680222562
