Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,wrench.force.x,wrench.force.y,wrench.force.z,wrench.torque.x,wrench.torque.y,wrench.torque.z
1742951742.1774123,59654,1742951742,177281574,ft_sensor0_wrench,-11.237713813781738,3.027538299560547,-37.83477020263672,0.13264229893684387,0.1737973988056183,0.08313142508268356
1742951742.1841173,59655,1742951742,183968365,ft_sensor0_wrench,-11.347445487976074,3.182927131652832,-37.705787658691406,0.13267633318901062,0.17335796356201172,0.08351103961467743
1742951742.1907704,59656,1742951742,190633231,ft_sensor0_wrench,-11.38793659210205,3.2099409103393555,-37.6027717590332,0.13158634305000305,0.17198070883750916,0.08402568101882935
1742951742.1974218,59657,1742951742,197295914,ft_sensor0_wrench,-11.363594055175781,3.189183235168457,-37.50305938720703,0.13171175122261047,0.16932600736618042,0.08423370122909546
1742951742.2041018,59658,1742951742,203981795,ft_sensor0_wrench,-11.39323616027832,3.1804285049438477,-37.33582305908203,0.132642924785614,0.16857096552848816,0.08396376669406891
1742951742.2107549,59659,1742951742,210639871,ft_sensor0_wrench,-11.382469177246094,3.108858108520508,-37.0975227355957,0.1325758695602417,0.1672086864709854,0.08411073684692383
1742951742.217409,59660,1742951742,217296127,ft_sensor0_wrench,-11.390052795410156,3.014887809753418,-36.98049545288086,0.13195660710334778,0.16731801629066467,0.08380501717329025
1742951742.224083,59661,1742951742,223965355,ft_sensor0_wrench,-11.372284889221191,2.947406768798828,-37.007869720458984,0.13177016377449036,0.16786721348762512,0.0839570015668869
1742951742.2307556,59662,1742951742,230643299,ft_sensor0_wrench,-11.320535659790039,2.939035415649414,-37.085426330566406,0.13293173909187317,0.16867250204086304,0.08456763625144958
1742951742.2374382,59663,1742951742,237306993,ft_sensor0_wrench,-11.236499786376953,2.8810176849365234,-37.094383239746094,0.1339455544948578,0.16937726736068726,0.0844697505235672
1742951742.2440753,59664,1742951742,243953060,ft_sensor0_wrench,-11.102226257324219,2.886019706726074,-37.1011962890625,0.1346268355846405,0.1692878007888794,0.08446630835533142
1742951742.2508166,59665,1742951742,250637410,ft_sensor0_wrench,-11.021461486816406,2.8165483474731445,-36.93783950805664,0.13259822130203247,0.16953343152999878,0.08403226733207703
1742951742.257442,59666,1742951742,257277579,ft_sensor0_wrench,-10.94374942779541,2.794854164123535,-36.702491760253906,0.1306336522102356,0.1701277494430542,0.08452810347080231
1742951742.264104,59667,1742951742,263947489,ft_sensor0_wrench,-10.820699691772461,2.887274742126465,-36.49124526977539,0.1319841742515564,0.16891071200370789,0.08459693193435669
1742951742.2707565,59668,1742951742,270616506,ft_sensor0_wrench,-10.739007949829102,2.880032539367676,-36.378536224365234,0.13267406821250916,0.1691705286502838,0.08412720263004303
1742951742.2774127,59669,1742951742,277281250,ft_sensor0_wrench,-10.699030876159668,2.781007766723633,-36.33499526977539,0.1319764256477356,0.16937041282653809,0.08382589370012283
1742951742.2840748,59670,1742951742,283966011,ft_sensor0_wrench,-10.602516174316406,2.6661758422851562,-36.338157653808594,0.1308286488056183,0.1683865487575531,0.08331844210624695
1742951742.2907205,59671,1742951742,290629293,ft_sensor0_wrench,-10.564268112182617,2.66156005859375,-36.34279251098633,0.13204419612884521,0.16860172152519226,0.0830487459897995
1742951742.2974393,59672,1742951742,297312200,ft_sensor0_wrench,-10.544254302978516,2.6259384155273438,-36.322059631347656,0.13190412521362305,0.16907325387001038,0.0825725644826889
1742951742.304035,59673,1742951742,303949992,ft_sensor0_wrench,-10.526338577270508,2.6121320724487305,-36.22832489013672,0.13275691866874695,0.16840875148773193,0.08230704069137573
1742951742.3107169,59674,1742951742,310632289,ft_sensor0_wrench,-10.537332534790039,2.5842933654785156,-36.132511138916016,0.1327490508556366,0.1677914261817932,0.08139367401599884
1742951742.3173761,59675,1742951742,317306924,ft_sensor0_wrench,-10.52867317199707,2.5287246704101562,-35.986610412597656,0.1318744719028473,0.1661088615655899,0.08071111142635345
1742951742.3240573,59676,1742951742,323944603,ft_sensor0_wrench,-10.547890663146973,2.531954765319824,-35.74741744995117,0.13099366426467896,0.16625401377677917,0.08030001819133759
1742951742.3307424,59677,1742951742,330627585,ft_sensor0_wrench,-10.49926471710205,2.5658044815063477,-35.53153610229492,0.13015180826187134,0.16538649797439575,0.08015700429677963
1742951742.3374398,59678,1742951742,337288036,ft_sensor0_wrench,-10.392404556274414,2.577627182006836,-35.36585235595703,0.12873640656471252,0.164818674325943,0.08045974373817444
